股票编号,报告日期,基本每股收益,净利率,流动比率,速动比率
00646,2014-12,-0.0237,-85.61,27200.000000000004,21000.0
00647,2018-09,-0.0132,-5.8578,48099.99999999999,15300.0
00647,2018-03,-0.0272,-6.3582,45199.99999999999,15600.0
00647,2017-09,-0.0144,-7.2641,45900.0,13799.999999999998
00647,2017-03,-0.0231,-4.3855,49800.00000000001,15100.0
00647,2016-09,-0.0086,-3.4531,51400.0,16100.000000000002
00647,2016-03,-0.04,-6.6148,52800.0,14800.0
00647,2015-09,-0.0172,-5.9874,56000.0,16400.0
00647,2015-03,0.0158,2.4947,61200.0,19000.0
00648,2017-06,-0.0152,-95.6494,38500.0,43099.99999999999
00648,2016-12,-0.0708,-174.3624,34900.0,31600.0
00648,2016-06,-0.0458,-208.4036,27000.0,32900.0
00648,2015-12,-0.2052,-286.6115,33800.0,30900.0
00648,2015-06,-0.0087,-41.3694,33900.0,18100.0
00648,2014-12,-0.0552,-48.9782,35000.0,17000.0
00648,2014-06,0.0098,36.9809,29200.0,9909.02
00648,2013-12,-0.0072,-104.9911,31600.0,15400.0
00653,2018-12,-0.0105,-2.2088,49200.0,45800.0
00653,2018-06,0.0017,0.7956,47600.0,37600.0
00653,2017-12,-0.0493,-10.4575,45900.0,35600.0
00653,2017-06,-0.0148,-6.299,52200.0,40400.0
00653,2016-12,-0.0242,-4.5931,55000.0,40300.0
00653,2016-06,-0.0137,-2.8223,36800.0,49500.0
00653,2015-12,0.1064,18.9009,40100.0,39700.0
00653,2015-06,0.0978,36.9757,38700.0,33700.0
00656,2018-12,1.57,15.5549,27684600.0,23356000.0
00656,2018-06,0.8,19.3373,23069100.0,22353400.0
00656,2017-12,1.53,19.0809,20951600.0,19335600.0
00656,2017-06,0.68,20.9389,20229400.0,17191400.0
00656,2016-12,1.19,17.1513,22134800.0,17824600.0
00656,2016-06,0.51,17.1476,15236900.0,13010600.0
00656,2015-12,1.06,13.9008,14274900.0,13096700.0
00656,2015-06,0.51,16.4024,14073800.000000002,13829700.0
00657,2018-09,-0.003,-15.946,7767.23,682.49
00657,2018-03,-0.0037,-10.2904,7598.25,639.72
00657,2017-09,-0.0027,-16.1458,8356.41,624.08
00657,2017-03,-0.0041,-10.201,9376.84,658.12
00657,2016-09,-0.0028,-15.2842,8998.34,645.73
00657,2016-03,-0.004,-10.2311,8896.86,626.44
00657,2015-09,-0.0029,-16.3433,9088.34,558.89
00657,2015-03,-0.0019,-5.0276,9218.26,569.99
00658,2018-12,0.128,2.5169,1799500.0,1318200.0
00658,2018-06,0.11,4.9823,1876300.0,1484700.0
00658,2017-12,0.276,4.2808,1801399.9999999998,1344100.0
00658,2017-06,0.359,14.722,1865800.0000000002,1436000.0
00658,2016-12,0.678,11.8161,1738200.0,1349500.0
00658,2016-06,0.352,12.1572,1950300.0,1527000.0
00658,2015-12,0.632,10.1861,1731100.0000000002,1321500.0
00658,2015-06,0.321,10.7167,1667800.0,1230900.0
00659,2018-12,0.5082,16.1453,1936500.0,1288899.9999999998
00659,2018-06,1.3152,17.4303,1624400.0,1366500.0
00659,2017-12,0.535,13.8497,1923200.0,1341800.0
00659,2017-06,1.2672,17.9869,1798700.0,1243600.0
00659,2016-12,0.6083,18.8437,2188500.0,1698400.0
00659,2016-06,1.1111,16.8199,1731399.9999999998,1552700.0
00659,2015-12,0.5194,16.8211,1862400.0,1220500.0
00659,2015-06,0.9384,18.4262,1565200.0,1005400.0000000001
00660,2018-12,-0.0028,-11.0541,6516.47,13899.999999999998
00660,2018-06,-0.0003,-2.3062,6733.59,13600.000000000002
00660,2017-12,-0.0009,-4.0501,6077.65,12900.0
00660,2017-06,-0.0003,-2.6335,8399.56,14400.0
00660,2016-12,-0.0021,-9.0459,7319.86,13000.0
00660,2016-06,-0.0017,-17.4123,8886.69,14600.0
00660,2015-12,-0.001,-6.8133,6730.64,11800.0
00660,2015-06,-0.0005,-6.726,6921.24,11500.0
00661,2018-12,-0.0056,-0.2816,836500.0,808300.0
00661,2018-06,-0.0038,-0.3626,841600.0,797600.0
00661,2017-12,-0.0054,-0.272,680500.0,666600.0
00661,2017-06,-0.0057,-0.5509,829000.0,820500.0
00661,2016-12,-0.0091,-0.4234,681100.0,664500.0
00661,2016-06,-0.0066,-0.6817,732000.0,711700.0
00661,2015-12,-0.0552,-3.0238,757700.0,746700.0
00661,2015-06,-0.0114,-1.327,921100.0,901000.0
00663,2018-12,-0.0175,-888.0397,36200.0,22799.999999999996
00663,2018-06,-0.0042,-461.1144,30000.0,20200.0
00663,2017-12,-0.0075,-566.9102,33400.0,18000.0
00663,2017-06,-0.0035,-441.3836,41600.0,15300.0
00663,2016-12,-0.017,-957.0343,43700.0,12900.0
00663,2016-06,-0.0068,-801.5598,47800.0,9353.85
00663,2015-12,0.4692,4209.0586,25900.0,8219.96
00663,2015-06,0.541,9155.2788,14300.0,8933.53
00668,2018-12,0.0117,90.3808,70900.0,23400.0
00668,2018-06,0.0087,119.3697,67400.0,20900.0
00668,2017-12,0.016,87.9668,71300.0,6797.87
00668,2017-06,0.0044,62.7938,68600.0,24400.0
00668,2016-12,-0.042,-182.5197,70800.0,24900.000000000004
00668,2016-06,-0.0029,-8.6727,77200.0,22799.999999999996
00668,2015-12,-0.025,-133.7176,73200.0,7364.67
00668,2015-06,0.0017,36.7494,70500.0,4818.25
00669,2018-12,2.0699,7.8696,2899700.0000000005,1795400.0
00669,2018-06,0.919,7.4261,2579400.0,1499500.0
00669,2017-12,1.6767,7.7598,2374500.0,1401900.0
00669,2017-06,0.7567,7.0931,2358400.0,1481699.9999999998
00669,2016-12,1.5483,7.4591,2218000.0,1435800.0000000002
00669,2016-06,0.6426,6.5879,2131500.0,1482700.0
00669,2015-12,1.2578,7.0294,1943800.0,1343800.0
00669,2015-06,0.53,6.4121,1798500.0,1279100.0
00670,2018-12,0.19,2.5417,1593200.0,7306400.0
00670,2018-09,0.31,5.6192,2099800.0,7698400.0
00670,2018-06,0.16,4.5908,2078700.0,7593500.0
00670,2018-03,0.14,8.0664,1615700.0,6909100.0
00670,2017-12,0.44,6.6455,1829300.0,8032800.0
00670,2017-09,0.55,10.9619,1882100.0,7381000.0
00670,2017-06,0.3,9.543,2354000.0,7722300.0
00670,2017-03,0.19,12.1617,1620900.0,6861200.0
00672,2018-12,0.05,7.0234,1505600.0,988100.0
00672,2018-06,0.0102,5.9688,1700700.0,1438899.9999999998
00672,2017-12,0.1,18.3932,1235900.0,947900.0000000001
00672,2017-06,0.18,17.4585,952900.0000000001,696900.0
00672,2016-12,0.05,3.2146,1057000.0,839400.0
00672,2016-06,0.01,1.8253,1108800.0,936400.0
00672,2015-12,0.18,20.5783,1143600.0,956300.0
00672,2015-06,-0.01,0.1331,1068100.0,863199.9999999999
00673,2018-09,-0.0009,-69.2219,14100.0,5110.66
00673,2018-03,-0.0079,-161.8592,8494.61,5145.71
00673,2017-09,-0.004,-140.7697,9362.15,5312.41
00673,2017-03,-0.017,-462.1856,5226.42,5338.28
00673,2016-09,-0.0164,-6317.4037,13600.000000000002,5917.62
00673,2016-03,-0.03,-330.7261,18100.0,4549.96
00673,2015-09,-0.0101,-125.445,16700.0,14700.0
00673,2015-03,-0.0459,-181.5377,21700.0,18900.0
00674,2018-09,-0.0008,-3.1128,23500.0,14600.0
00674,2018-03,-0.0083,-16.4149,20500.0,13700.000000000002
00674,2017-09,-0.0184,-86.536,27799.999999999996,23500.0
00674,2017-03,-0.0793,-115.7927,24500.0,24300.0
00674,2016-09,-0.0448,-112.5658,28100.0,22400.000000000004
00674,2016-03,-0.1523,-119.4995,18200.0,21900.0
00674,2015-09,-0.0409,-61.5174,26200.0,20400.0
00674,2015-03,-0.5549,-318.6892,26800.0,17900.0
00675,2018-12,0.004,0.2641,17700.0,11200.000000000002
00675,2018-06,0.0043,0.5949,18000.0,12000.0
00675,2017-12,0.026,1.9606,16900.0,11800.0
00675,2017-06,0.0208,3.0971,16299.999999999998,11399.999999999998
00675,2016-12,-0.0272,-1.8816,15300.0,11200.000000000002
00675,2016-06,0.0051,0.7109,15600.0,11299.999999999998
00675,2015-12,0.0005,0.0357,14700.0,10800.0
00675,2015-06,0.0085,1.3346,15600.0,11900.0
00676,2018-12,-0.1434,-39.1788,18100.0,4885.23
00676,2018-06,-0.047,-17.405,23300.0,5150.36
00676,2017-12,0.0052,0.7666,27400.000000000004,6830.2
00676,2017-06,0.0081,2.0047,26000.0,4217.74
00676,2016-12,0.0021,0.2874,27000.0,5985.94
00676,2016-06,0.008,2.0499,27200.000000000004,4719.43
00676,2015-12,0.0117,1.7663,28500.0,5489.04
00676,2015-06,0.0098,2.4673,41300.0,4222.66
00677,2018-09,-0.0053,-1.3959,73100.0,14700.0
00677,2018-03,0.0312,5.1668,66300.0,9945.36
00677,2017-09,0.0221,6.9789,72500.0,11900.0
00677,2017-03,0.0311,5.1516,75800.0,9632.26
00677,2016-09,0.0164,5.6764,78600.0,11700.0
00677,2016-03,-0.0225,-4.6505,78800.0,8525.4
00677,2015-09,-0.0098,-4.2547,81600.0,7712.74
00677,2015-03,0.0673,14.0958,81100.0,6086.97
00678,2018-12,-0.1709,-13.3305,860800.0,656300.0
00678,2018-06,-0.1092,-18.1668,1145200.0,610700.0
00678,2017-12,-0.1869,-20.5206,1455100.0,604700.0
00678,2017-06,-0.1612,-38.1547,1936500.0,563000.0
00678,2016-12,-0.4107,-49.5965,1924300.0,442900.0
00678,2016-06,-0.0418,-12.5245,2008700.0,359799.99999999994
00678,2015-12,1.6559,305.2457,2397600.0,351500.0
00678,2015-06,1.6366,786.9737,2537000.0,400100.0
00679,2018-12,0.1752,24.6445,69800.0,19000.0
00679,2018-06,0.1421,37.1853,38000.0,20400.0
00679,2017-12,0.4096,26.2228,48099.99999999999,27700.0
00679,2017-06,0.259,25.202,65199.99999999999,42200.0
00679,2016-12,1.6012,126.6612,57400.0,28600.0
00679,2016-06,0.0113,1.8604,48600.0,25400.0
00679,2015-12,0.057,6.961,39100.0,22000.0
00679,2015-06,0.0513,15.041,32200.000000000004,17800.0
00680,2018-12,0.0145,5.8033,1968500.0,1882500.0
00680,2018-06,0.0121,11.5521,2427100.0,2206900.0
00680,2017-12,0.0208,10.0776,2409100.0,2121200.0
00680,2017-06,0.0159,14.9394,2421200.0,1580600.0
00680,2016-12,0.0177,14.3389,1888000.0,1516000.0
00680,2016-06,0.0001,0.4477,1550800.0000000002,1005200.0
00680,2015-12,0.0029,6.0815,1029700.0,704200.0
00680,2015-06,0.0,0.3269,745200.0,462700.00000000006
00681,2018-09,0.0093,13.6343,64000.0,45700.0
00681,2018-03,0.0,19.1535,61000.0,40300.0
00681,2017-09,0.0131,21.3862,56400.0,49700.0
00681,2017-03,0.0296,23.5684,55199.99999999999,48000.0
00681,2016-09,0.0173,37.3242,44500.0,42800.0
00681,2016-03,-0.0212,-13.4053,43600.0,26600.0
00681,2015-09,0.0132,23.1787,40599.99999999999,25700.0
00681,2015-03,0.0332,23.1141,37400.0,27000.0
00682,2018-12,-0.01,-34.0521,18200.0,2288.5
00682,2018-06,-0.22,-337.8867,20299.999999999996,4097.7
00682,2017-12,-0.2,-410.8851,22799.999999999996,5071.5
00682,2017-06,-0.99,-392.7147,43900.0,22799.999999999996
00682,2016-12,-0.53,-335.1097,67000.0,31400.0
00682,2016-06,-1.24,-363.2521,106400.0,32700.0
00682,2015-12,-0.2,-93.8744,88600.0,40700.0
00682,2015-06,-2.01,-513.7552,113500.0,38300.0
00683,2018-12,4.5212,40.76,3037900.0,2085700.0
00683,2018-06,2.3185,46.368,3027300.0,1760700.0
00683,2017-12,5.3498,28.7237,3796000.0,2236900.0
00683,2017-06,1.9875,21.4085,4520900.0,2274200.0
00683,2016-12,4.0521,59.5416,5359900.0,2767100.0
00683,2016-06,1.2051,45.4662,4813000.0,2226000.0
00683,2015-12,3.2087,58.4099,3996000.0,2017400.0
00683,2015-06,1.522,73.8113,2078899.9999999998,1699900.0
00684,2018-09,0.095,5.6245,97600.0,38800.0
00684,2018-03,0.1114,3.5842,82300.0,32500.0
00684,2017-09,0.0441,2.502,97200.0,43900.0
00684,2017-03,0.1927,5.5051,99500.0,37100.0
00684,2016-09,0.0887,4.9606,99200.0,42100.0
00684,2016-03,0.3366,8.6663,97100.00000000001,35300.0
00684,2015-09,0.0216,1.0422,89200.0,44800.00000000001
00684,2015-03,0.1663,3.6218,82000.0,39900.0
00685,2018-12,0.0316,3.2145,119600.00000000001,73700.0
00685,2018-09,0.0248,3.3285,126100.0,80600.0
00685,2018-06,0.0119,3.484,124500.0,82600.0
00685,2018-03,-0.0428,-4.283,116100.0,76100.0
00685,2017-12,0.0327,3.5678,114300.0,40199.99999999999
00685,2017-09,0.0226,3.3506,114300.0,41700.0
00685,2017-06,0.0095,2.8197,115600.0,45800.0
00685,2017-03,0.0621,4.3594,106100.0,35100.0
00686,2018-12,-0.0473,-21.537,661800.0000000001,754599.9999999999
00686,2018-06,-0.0091,-8.563,642200.0,763100.0
00686,2017-12,0.0191,10.0526,658800.0,841200.0
00686,2017-06,0.0418,40.1449,765300.0,717900.0000000001
00686,2016-12,0.0763,38.2766,453600.0,513000.0
00686,2016-06,0.0522,56.923,354099.99999999994,427700.00000000006
00686,2015-12,0.0796,59.1846,343200.0,355700.0
00686,2015-06,0.056,89.7391,249700.0,241000.0
00688,2018-12,3.5924,27.2377,49683400.0,21829300.0
00688,2018-06,1.7874,27.3761,47362200.0,19905000.0
00688,2017-12,3.1096,25.3799,41945200.00000001,17265100.0
00688,2017-06,1.7185,25.7879,40224700.0,17011200.0
00688,2016-12,3.256,23.3992,42481500.0,17854800.0
00688,2016-06,1.7093,25.8715,28725800.0,9499300.0
00688,2015-12,3.0244,22.9958,28614400.0,9525000.0
00688,2015-06,1.4984,25.7783,27481500.0,11049500.0
00689,2018-12,-0.0198,-161.3394,38200.0,2131.79
00689,2018-06,-0.0066,-118.6623,40199.99999999999,11200.000000000002
00689,2017-12,-0.0098,-94.79,43900.0,12000.0
00689,2017-06,-0.0122,-222.1036,26400.0,1354.13
00689,2016-12,-0.0068,-49.9237,29100.0,1958.26
00689,2016-06,-0.0085,-110.7503,42800.0,7454.6
00689,2015-12,-0.3267,-415.4181,3892.24,9100.64
00689,2015-06,-0.0205,-46.5212,10100.0,7373.27
00690,2018-12,-0.0196,-102.4464,9118.09,3459.24
00690,2018-06,-0.0086,-106.0326,11900.0,2123.01
00690,2017-12,-0.043,-178.4984,17200.0,3814.09
00690,2017-06,-0.0057,-53.5229,7942.25,2207.47
00690,2016-12,-0.0098,-38.0418,11800.0,4469.69
00690,2016-06,-0.0043,-36.163,12400.0,3838.58
00690,2015-12,-0.0101,-48.4736,13600.000000000002,4142.24
00690,2015-06,-0.0047,-50.5699,15700.0,2322.93
00691,2018-12,0.62,12.2962,585800.0,1322800.0
00691,2018-06,0.22,10.6941,497200.0,1971000.0
00691,2017-12,0.18,3.701,480600.0,1962300.0
00691,2017-06,-0.01,-1.5918,481400.0,2181200.0
00691,2016-12,-0.22,-8.6746,432000.0,2055300.0
00691,2016-06,-0.21,-17.5819,428300.0,2191300.0
00691,2015-12,-1.89,-59.9456,390400.0,2174800.0
00691,2015-06,-0.29,-21.6461,951900.0,1701000.0
00692,2016-12,-0.0653,-39.1596,106900.0,46000.0
00692,2016-06,-0.0085,-11.6173,116700.0,53300.0
00692,2015-12,-0.2564,-94.432,105800.0,60199.99999999999
00692,2015-06,0.0158,7.9549,101800.0,66100.0
00692,2014-12,-0.2311,-51.8091,73600.0,46100.0
00692,2014-06,0.0191,8.1989,73100.0,24900.000000000004
00692,2013-12,0.0503,16.4038,46900.00000000001,11200.000000000002
00692,2013-06,0.0271,18.1174,23400.0,11500.0
00693,2018-12,0.2629,4.0087,779000.0,402400.0
00693,2018-06,0.1433,5.1307,880699.9999999999,450900.00000000006
00693,2017-12,0.209,3.9781,877500.0,475000.0
00693,2017-06,0.1389,5.118,954700.0,536700.0
00693,2016-12,0.0805,1.9962,1014700.0,606300.0
00693,2016-06,0.0504,2.0778,981600.0,575300.0
00693,2015-12,0.1257,3.0343,916400.0,377700.00000000006
00693,2015-06,0.0678,3.5081,849100.0,334600.0
00694,2018-12,0.66,25.501,413200.0,933400.0
00694,2018-06,0.343,27.9362,476700.0,731800.0000000001
00694,2017-12,0.6,27.1602,315900.0,421300.0
00694,2017-06,0.292,27.3998,422000.0,633400.0
00694,2016-12,0.41,20.4031,581900.0,920600.0
00694,2016-06,0.209,21.3538,400500.0,610900.0
00694,2015-12,0.38,19.294,350400.0,725200.0
00694,2015-06,0.191,19.8864,406400.0,908100.0
00695,2018-12,0.164,17.2641,46500.0,19500.0
00695,2018-06,0.052,13.0266,45100.0,18500.0
00695,2017-12,0.047,7.03,40400.0,17500.0
00695,2017-06,0.015,5.6451,37300.0,14100.0
00695,2016-12,0.005,1.647,35800.0,11299.999999999998
00695,2016-06,-0.008,-4.1079,27900.0,13300.0
00695,2015-12,-0.021,-5.2748,27799.999999999996,13400.0
00695,2015-06,-0.026,-12.9137,28900.0,14900.0
00696,2018-12,0.79,31.8754,1275500.0,454400.0
00696,2018-06,0.46,39.2693,1362000.0,564000.0
00696,2017-12,0.77,34.4298,1079500.0,454500.0
00696,2017-06,0.41,39.0212,1118200.0,465500.0
00696,2016-12,0.83,39.9405,1051000.0,392100.0
00696,2016-06,0.51,55.5206,1163900.0,405100.0
00696,2015-12,0.65,36.068,935100.0,266200.0
00696,2015-06,0.4,44.8427,941500.0,280300.0
00697,2018-12,0.0153,21.2833,294900.0,35400.0
00697,2018-06,0.0099,26.3489,158700.0,33700.0
00697,2017-12,0.0047,1.5011,209300.0,76700.0
00697,2017-06,0.0137,10.8526,63500.0,75200.0
00697,2016-12,-0.1619,-188.703,86800.0,102200.0
00697,2016-06,-0.0884,-31.3745,437700.00000000006,1653000.0
00697,2015-12,-0.3132,-53.4828,479900.0,1656800.0
00697,2015-06,-0.1086,-34.3613,572600.0,1666600.0
00698,2018-12,0.0768,6.3236,676500.0,515900.00000000006
00698,2018-06,0.0583,10.0543,728100.0,524800.0
00698,2017-12,0.1406,12.3634,712300.0,533300.0
00698,2017-06,0.0427,8.278,605500.0,422200.0
00698,2016-12,0.1565,13.0411,600600.0,387600.0
00698,2016-06,0.0567,11.584,522400.0,323300.0
00698,2015-12,0.1056,12.1496,463700.0,256800.0
00698,2015-06,0.0424,11.4476,386100.0,229200.00000000003
00699,2018-12,0.135,4.4981,640400.0000000001,605200.0
00699,2018-09,0.072,3.2014,711600.0,488400.00000000006
00699,2018-06,0.063,4.4053,731700.0,480300.0
00699,2018-03,0.107,14.3502,823100.0,460900.00000000006
00699,2017-12,0.391,11.4173,714599.9999999999,399400.0
00699,2017-09,0.291,11.4989,751300.0,372299.99999999994
00699,2017-06,0.164,10.4943,739599.9999999999,378300.0
00699,2017-03,0.09,12.7168,753700.0,268000.0
00700,2018-12,8.336,25.579,21708000.0,20243500.0
00700,2018-09,6.832,28.9546,19947200.0,19207900.0
00700,2018-06,4.363,28.9077,18185100.0,17887400.0
00700,2018-03,2.47,32.6039,18780200.0,15566700.0
00700,2017-12,7.598,30.4807,17844600.0,15174000.0
00700,2017-09,5.391,29.6724,18161000.0,14281000.0
00700,2017-06,3.48,30.8992,16783400.0,12337700.0
00700,2017-03,1.54,29.3591,16925000.0,12109000.0
00701,2018-12,-0.0116,-7.2467,83500.0,55000.0
00701,2018-06,0.0062,-1.4206,83500.0,41200.0
00701,2017-12,0.0165,3.8205,104600.00000000001,48800.0
00701,2017-06,0.0003,0.1865,83900.0,46100.0
00701,2016-12,0.0412,7.5294,89500.0,48500.0
00701,2016-06,0.0138,6.5567,72900.0,34500.0
00701,2015-12,0.0381,7.7788,81800.0,40700.0
00701,2015-06,0.0088,4.1429,75800.0,36600.0
00702,2018-12,-0.137,-90.1881,45.67,129.08
00702,2018-06,-0.0075,-52.2898,53400.0,64800.00000000001
00702,2017-12,-0.008,-32.0445,52000.0,69100.0
00702,2017-06,-0.0036,-21.7506,55800.0,70300.0
00702,2016-12,-0.005,-28.2021,81300.00000000001,61600.0
00702,2016-06,0.0002,7.2683,43900.0,34400.0
00702,2015-12,-0.0225,-712.7781,34700.0,52200.0
00702,2015-06,0.0006,232.7017,35500.0,36500.0
00703,2018-12,-0.0759,-4.9001,62000.0,36500.0
00703,2018-06,-0.0181,-2.4582,63000.0,36700.0
00703,2017-12,0.0133,1.7829,30800.0,29600.0
00703,2017-06,-0.0213,-3.4809,28800.0,24500.0
00703,2016-12,-0.002,0.2042,33900.0,27599.999999999996
00703,2016-06,-0.0194,-4.3869,32200.000000000004,24500.0
00704,2018-12,0.0431,9.8766,73400.0,79900.0
00704,2018-06,0.0098,5.0176,72000.0,70000.0
00704,2017-12,0.038,9.9124,50599.99999999999,52900.0
00704,2017-06,0.0405,22.4716,59200.0,66200.0
00704,2016-12,0.0358,7.6189,48400.0,57800.0
00704,2016-06,0.0053,3.6765,36300.0,73000.0
00704,2015-12,-0.0155,-28.3354,34900.0,74900.0
00704,2015-06,0.0037,8.0958,60800.0,81700.0
00705,2017-06,-0.0031,-7261.5124,220.46,15100.0
00705,2016-12,0.0097,558.8191,344.78,18300.0
00705,2016-06,0.025,2182.4122,771.93,14200.0
00705,2015-12,-0.0276,-451.0547,1362.88,27799.999999999996
00705,2015-06,-0.014,-305.0011,2274.64,48300.0
00705,2014-12,-0.1126,-822.8328,674.82,46200.0
00705,2014-06,-0.1041,-856.6147,1466.87,63000.0
00705,2013-12,-0.1793,-1975.8594,1372.79,56100.0
00707,2018-12,-0.1135,-505.4293,72600.0,91900.0
00707,2018-06,-0.0363,-344.3059,70800.0,70600.0
00707,2017-12,-0.0246,-81.5885,88200.0,39300.0
00707,2017-06,0.0002,1.1728,89900.0,53900.0
00707,2016-12,0.0095,14.3593,68600.0,48099.99999999999
00707,2016-06,0.0012,3.0672,50900.0,28300.0
00707,2015-12,-0.0038,-2.5247,46600.0,25600.0
00707,2015-06,0.0036,3.7696,51900.00000000001,34600.0
00709,2018-12,0.2672,9.8384,215300.0,86900.0
00709,2018-06,0.1366,10.1748,218100.0,90000.0
00709,2017-12,0.2658,10.5137,215200.0,87600.0
00709,2017-06,0.1354,10.6188,223100.0,95200.0
00709,2016-12,0.2478,9.4849,217800.0,91700.0
00709,2016-06,0.1111,9.0047,176900.0,53500.0
00709,2015-12,0.227,8.9203,180600.0,62900.0
00709,2015-06,0.1041,8.5526,163500.0,51300.0
00710,2018-12,0.0202,0.5316,250900.0,61400.0
00710,2018-06,0.0234,1.3054,233200.0,46900.00000000001
00710,2017-12,0.0251,0.7584,240600.0,55000.0
00710,2017-06,0.0266,1.7385,250700.0,51100.0
00710,2016-12,0.0751,2.248,246900.0,38900.0
00710,2016-06,0.0077,0.3806,271400.0,74000.0
00710,2015-12,0.7641,12.0733,161900.0,43300.0
00710,2015-06,0.6732,21.853,169100.0,56900.00000000001
00711,2018-09,0.04,2.6943,576200.0,297600.0
00711,2018-03,0.0708,1.9885,609300.0,475100.0
00711,2017-09,0.0376,2.2173,583500.0,484000.0
00711,2017-03,0.1209,2.336,611600.0,538800.0
00711,2016-09,0.0258,0.9745,605900.0,443500.0
00711,2016-03,0.1779,3.5879,522299.99999999994,351200.0
00711,2015-09,0.1274,5.3764,547300.0,436599.99999999994
00711,2015-03,0.0729,1.2417,467299.99999999994,391000.0
00712,2018-12,-0.0858,-108.0902,19600.0,37400.0
00712,2018-06,-0.048,-104.7473,35400.0,53500.0
00712,2017-12,-0.0815,-29.7311,29400.0,39500.0
00712,2017-06,0.0057,2.5857,64700.0,69400.0
00712,2016-12,-0.6948,-124.3227,100700.0,103600.0
00712,2016-06,-0.0046,-1.3041,89300.0,86199.99999999999
00712,2015-12,-0.3123,-39.8382,94100.0,97500.0
00712,2015-06,-0.1466,-36.0484,113100.0,96100.0
00713,2018-12,1.3384,125.9811,53300.0,48000.0
00713,2018-06,-0.0519,-11.0663,53700.0,48000.0
00713,2017-12,-0.1254,-12.4249,55000.0,46800.0
00713,2017-06,-0.0566,-12.7799,52300.00000000001,54000.0
00713,2016-12,-0.0333,-3.1046,50300.0,52600.0
00713,2016-06,-0.016,-3.3847,49000.0,49900.0
00713,2015-12,-0.0489,-4.1816,50000.0,51900.00000000001
00713,2015-06,-0.0241,-4.7177,48099.99999999999,48900.0
00715,2018-12,-0.0026,-57.6484,1398800.0,555100.0
00715,2018-06,0.0008,17.1714,1253000.0,882300.0
00715,2017-12,0.0037,48.6341,1153700.0,747800.0
00715,2017-06,0.0007,19.3421,1028800.0,568700.0
00715,2016-12,0.0081,110.9903,970900.0,419000.0
00715,2016-06,0.0072,182.1766,624800.0,84300.0
00715,2015-12,0.0101,69.0647,343700.0,161200.0
00715,2015-06,0.0094,143.7475,308600.0,9351.57
00716,2018-12,0.2052,4.0591,565100.0,330000.0
00716,2018-06,-0.006,-0.2571,768600.0,581600.0
00716,2017-12,0.1124,2.9418,691400.0,459000.0
00716,2017-06,0.0467,2.887,536800.0,254800.0
00716,2016-12,-0.1707,-6.7566,494099.99999999994,381300.0
00716,2016-06,-0.1008,-9.2845,474799.99999999994,225000.0
00716,2015-12,-0.0071,-0.12,405300.0,172200.0
00716,2015-06,0.0257,1.6433,530400.0,273600.0
00719,2018-12,0.4,5.2667,234899.99999999997,236000.0
00719,2018-06,0.26,4.9799,230300.0,211800.0
00719,2017-12,0.45,4.8995,201000.0,149100.0
00719,2017-06,0.23,4.7452,186200.0,180200.0
00719,2016-12,0.27,3.3138,171100.0,227100.0
00720,2018-12,-0.0012,-2.1896,41700.0,13400.0
00720,2018-06,0.0019,6.0535,35400.0,6728.87
00720,2017-12,0.0138,10.8305,47800.0,19300.0
00720,2017-06,0.0059,9.0043,49700.0,24000.0
00720,2016-12,-0.0021,-1.6667,60100.0,38000.0
00720,2016-06,-0.0019,-2.829,56900.00000000001,32599.999999999996
00720,2015-12,0.0044,2.8522,54500.0,30700.0
00720,2015-06,0.001,1.3879,52100.0,31800.0
00722,2018-12,-0.0193,-5.5613,36700.0,8464.0
00722,2018-06,0.0425,6.4037,40000.0,8250.83
00722,2017-12,0.0199,6.1791,42300.00000000001,8829.3
00722,2017-06,0.0522,9.3856,46600.0,8747.07
00722,2016-12,0.0036,1.2164,24100.0,8889.19
00722,2016-06,0.0086,1.5091,30700.0,8283.89
00722,2015-12,0.0107,3.7654,38100.0,9009.74
00722,2015-06,0.0,10.1886,14400.0,14300.0
00723,2018-09,0.0013,4.6733,31300.0,14900.0
